SensorData;111;20170401000345;7.0;7.0;40.71821:-73.98745;0.0;1.0;;;;;
SensorData;111;20170401000345;6.0;6.0;31;0.0;0.0;;;;;
SensorData;111;20170401000345;1.0;1.0;57;0.0;0.0;;;;;
SensorData;111;20170401000345;2.0;2.0;997;0.0;0.0;;;;;
SensorData;111;20170401000345;3.0;3.0;9006;1.0;0.0;;;;;
SensorData;111;20170401000350;2.0;2.0;1312;0.0;1.0;;;;;
SensorData;111;20170401000350;3.0;3.0;10678;0.0;0.0;;;;;
SensorData;111;20170401000350;4.0;4.0;98;1.0;1.0;;;;;
SensorData;111;20170401000350;7.0;7.0;40.71818:-73.98735;0.0;1.0;;;;;
SensorData;111;20170401000350;6.0;6.0;34;1.0;0.0;;;;;
SensorData;111;20170401000350;1.0;1.0;71;0.0;0.0;;;;;
SensorData;111;20170401000355;6.0;6.0;31;0.0;0.0;;;;;
SensorData;111;20170401000355;1.0;1.0;73;0.0;0.0;;;;;
SensorData;111;20170401000355;2.0;2.0;1251;0.0;1.0;;;;;
SensorData;111;20170401000355;3.0;3.0;10060;0.0;0.0;;;;;
SensorData;111;20170401000355;4.0;4.0;99;1.0;1.0;;;;;
SensorData;111;20170401000355;7.0;7.0;40.71815:-73.98728;0.0;1.0;;;;;
SensorData;111;20170401000360;4.0;4.0;98;1.0;1.0;;;;;
SensorData;111;20170401000360;7.0;7.0;40.71811:-73.98717;0.0;1.0;;;;;
SensorData;111;20170401000360;6.0;6.0;30;0.0;0.0;;;;;
SensorData;111;20170401000360;1.0;1.0;51;0.0;0.0;;;;;
SensorData;111;20170401000360;2.0;2.0;1101;0.0;0.0;;;;;
SensorData;111;20170401000360;3.0;3.0;9778;1.0;0.0;;;;;
SensorData;111;20170401000365;1.0;1.0;66;0.0;0.0;;;;;
SensorData;111;20170401000365;2.0;2.0;1179;0.0;0.0;;;;;
SensorData;111;20170401000365;3.0;3.0;9597;1.0;0.0;;;;;
SensorData;111;20170401000365;4.0;4.0;93;1.0;1.0;;;;;
SensorData;111;20170401000365;7.0;7.0;40.71792:-73.98665;0.0;1.0;;;;;
SensorData;111;20170401000365;6.0;6.0;32;0.0;0.0;;;;;
SensorData;111;20170401000370;2.0;2.0;1347;0.0;1.0;;;;;
SensorData;111;20170401000370;3.0;3.0;10378;0.0;0.0;;;;;
SensorData;111;20170401000370;4.0;4.0;87;1.0;0.0;;;;;
SensorData;111;20170401000370;7.0;7.0;40.71762:-73.98593;0.0;1.0;;;;;
SensorData;111;20170401000370;6.0;6.0;32;0.0;0.0;;;;;
SensorData;111;20170401000370;1.0;1.0;83;1.0;0.0;;;;;
SensorData;111;20170401000375;2.0;2.0;1172;0.0;0.0;;;;;
SensorData;111;20170401000375;3.0;3.0;10142;0.0;0.0;;;;;
SensorData;111;20170401000375;4.0;4.0;87;1.0;0.0;;;;;
SensorData;111;20170401000375;7.0;7.0;40.71758:-73.98584;0.0;1.0;;;;;
SensorData;111;20170401000375;6.0;6.0;31;0.0;0.0;;;;;
SensorData;111;20170401000375;1.0;1.0;61;0.0;0.0;;;;;
SensorData;111;20170401000380;7.0;7.0;40.71758:-73.98584;0.0;1.0;;;;;
SensorData;111;20170401000380;6.0;6.0;33;0.0;0.0;;;;;
SensorData;111;20170401000380;1.0;1.0;69;0.0;0.0;;;;;
SensorData;111;20170401000380;2.0;2.0;970;0.0;0.0;;;;;
SensorData;111;20170401000380;3.0;3.0;10246;0.0;0.0;;;;;
SensorData;111;20170401000380;4.0;4.0;81;1.0;0.0;;;;;
SensorData;111;20170401000385;1.0;1.0;69;0.0;0.0;;;;;
SensorData;111;20170401000385;2.0;2.0;1310;0.0;1.0;;;;;
SensorData;111;20170401000385;3.0;3.0;9151;1.0;0.0;;;;;
SensorData;111;20170401000385;4.0;4.0;82;1.0;0.0;;;;;
SensorData;111;20170401000385;7.0;7.0;40.71757:-73.9858;0.0;1.0;;;;;
SensorData;111;20170401000385;6.0;6.0;34;1.0;0.0;;;;;
SensorData;111;20170401000390;7.0;7.0;40.71754:-73.98574;0.0;1.0;;;;;
SensorData;111;20170401000390;6.0;6.0;32;0.0;0.0;;;;;
SensorData;111;20170401000390;1.0;1.0;88;1.0;0.0;;;;;
SensorData;111;20170401000390;2.0;2.0;958;0.0;0.0;;;;;
SensorData;111;20170401000390;3.0;3.0;9102;1.0;0.0;;;;;
SensorData;111;20170401000390;4.0;4.0;94;1.0;1.0;;;;;
SensorData;111;20170401000395;2.0;2.0;732;1.0;0.0;;;;;
SensorData;111;20170401000395;3.0;3.0;9303;1.0;0.0;;;;;
SensorData;111;20170401000395;4.0;4.0;99;1.0;1.0;;;;;
SensorData;111;20170401000395;7.0;7.0;40.71754:-73.98572;0.0;1.0;;;;;
SensorData;111;20170401000395;6.0;6.0;32;0.0;0.0;;;;;
SensorData;111;20170401000395;1.0;1.0;71;0.0;0.0;;;;;
SensorData;111;20170401000400;4.0;4.0;88;1.0;0.0;;;;;
SensorData;111;20170401000400;7.0;7.0;40.71752:-73.98567;0.0;1.0;;;;;
SensorData;111;20170401000400;6.0;6.0;33;0.0;0.0;;;;;
SensorData;111;20170401000400;1.0;1.0;67;0.0;0.0;;;;;
SensorData;111;20170401000400;2.0;2.0;1294;0.0;1.0;;;;;
SensorData;111;20170401000400;3.0;3.0;9424;1.0;0.0;;;;;
SensorData;111;20170401000405;4.0;4.0;82;1.0;0.0;;;;;
SensorData;111;20170401000405;7.0;7.0;40.71751:-73.98563;0.0;1.0;;;;;
SensorData;111;20170401000405;6.0;6.0;33;0.0;0.0;;;;;
SensorData;111;20170401000405;1.0;1.0;65;0.0;0.0;;;;;
SensorData;111;20170401000405;2.0;2.0;1097;0.0;0.0;;;;;
SensorData;111;20170401000405;3.0;3.0;10539;0.0;0.0;;;;;
SensorData;111;20170401000410;7.0;7.0;40.71749:-73.98558;0.0;1.0;;;;;
SensorData;111;20170401000410;6.0;6.0;32;0.0;0.0;;;;;
SensorData;111;20170401000410;1.0;1.0;68;0.0;0.0;;;;;
SensorData;111;20170401000410;2.0;2.0;1235;0.0;1.0;;;;;
SensorData;111;20170401000410;3.0;3.0;10310;0.0;0.0;;;;;
SensorData;111;20170401000410;4.0;4.0;98;1.0;1.0;;;;;
SensorData;111;20170401000415;1.0;1.0;59;0.0;0.0;;;;;
SensorData;111;20170401000415;2.0;2.0;872;0.0;0.0;;;;;
SensorData;111;20170401000415;3.0;3.0;9750;1.0;0.0;;;;;
SensorData;111;20170401000415;4.0;4.0;97;1.0;1.0;;;;;
SensorData;111;20170401000415;7.0;7.0;40.7155:-73.97898;0.0;1.0;;;;;
SensorData;111;20170401000415;6.0;6.0;32;0.0;0.0;;;;;
SensorData;111;20170401000420;3.0;3.0;9473;1.0;0.0;;;;;
SensorData;111;20170401000420;4.0;4.0;89;1.0;0.0;;;;;
SensorData;111;20170401000420;7.0;7.0;40.7155:-73.97898;0.0;1.0;;;;;
SensorData;111;20170401000420;6.0;6.0;31;0.0;0.0;;;;;
SensorData;111;20170401000420;1.0;1.0;83;1.0;0.0;;;;;
SensorData;111;20170401000420;2.0;2.0;1261;0.0;1.0;;;;;
SensorData;111;20170401000425;7.0;7.0;40.71533:-73.97834;0.0;1.0;;;;;
SensorData;111;20170401000425;6.0;6.0;32;0.0;0.0;;;;;
SensorData;111;20170401000425;1.0;1.0;67;0.0;0.0;;;;;
SensorData;111;20170401000425;2.0;2.0;1188;0.0;0.0;;;;;
SensorData;111;20170401000425;3.0;3.0;9877;1.0;0.0;;;;;
SensorData;111;20170401000425;4.0;4.0;93;1.0;1.0;;;;;
SensorData;111;20170401000430;2.0;2.0;1102;0.0;0.0;;;;;
SensorData;111;20170401000430;3.0;3.0;10631;0.0;0.0;;;;;
SensorData;111;20170401000430;4.0;4.0;90;1.0;0.0;;;;;
SensorData;111;20170401000430;7.0;7.0;40.71531:-73.97828;0.0;1.0;;;;;
SensorData;111;20170401000430;6.0;6.0;31;0.0;0.0;;;;;
SensorData;111;20170401000430;1.0;1.0;80;0.0;0.0;;;;;
SensorData;111;20170401000435;6.0;6.0;34;1.0;0.0;;;;;
SensorData;111;20170401000435;1.0;1.0;74;0.0;0.0;;;;;
SensorData;111;20170401000435;2.0;2.0;726;1.0;0.0;;;;;
SensorData;111;20170401000435;3.0;3.0;10288;0.0;0.0;;;;;
SensorData;111;20170401000435;4.0;4.0;83;1.0;0.0;;;;;
SensorData;111;20170401000435;7.0;7.0;40.71527:-73.97812;0.0;1.0;;;;;
SensorData;111;20170401000440;3.0;3.0;10096;0.0;0.0;;;;;
SensorData;111;20170401000440;4.0;4.0;85;1.0;0.0;;;;;
SensorData;111;20170401000440;7.0;7.0;40.71519:-73.97784;0.0;1.0;;;;;
SensorData;111;20170401000440;6.0;6.0;31;0.0;0.0;;;;;
SensorData;111;20170401000440;1.0;1.0;60;0.0;0.0;;;;;
SensorData;111;20170401000440;2.0;2.0;1353;0.0;1.0;;;;;
SensorData;111;20170401000445;6.0;6.0;31;0.0;0.0;;;;;
SensorData;111;20170401000445;1.0;1.0;55;0.0;0.0;;;;;
SensorData;111;20170401000445;2.0;2.0;1289;0.0;1.0;;;;;
SensorData;111;20170401000445;3.0;3.0;9259;1.0;0.0;;;;;
SensorData;111;20170401000445;4.0;4.0;81;1.0;0.0;;;;;
SensorData;111;20170401000445;7.0;7.0;40.71508:-73.97743;0.0;1.0;;;;;
SensorData;111;20170401000450;6.0;6.0;30;0.0;0.0;;;;;
SensorData;111;20170401000450;1.0;1.0;52;0.0;0.0;;;;;
SensorData;111;20170401000450;2.0;2.0;1106;0.0;0.0;;;;;
SensorData;111;20170401000450;3.0;3.0;9909;1.0;0.0;;;;;
SensorData;111;20170401000450;4.0;4.0;97;1.0;1.0;;;;;
SensorData;111;20170401000450;7.0;7.0;40.71507:-73.97742;0.0;1.0;;;;;
SensorData;111;20170401000455;1.0;1.0;71;0.0;0.0;;;;;
SensorData;111;20170401000455;2.0;2.0;1020;0.0;0.0;;;;;
SensorData;111;20170401000455;3.0;3.0;9515;1.0;0.0;;;;;
SensorData;111;20170401000455;4.0;4.0;93;1.0;1.0;;;;;
SensorData;111;20170401000455;7.0;7.0;40.71486:-73.97668;0.0;1.0;;;;;
SensorData;111;20170401000455;6.0;6.0;30;0.0;0.0;;;;;
SensorData;111;20170401000460;2.0;2.0;919;0.0;0.0;;;;;
SensorData;111;20170401000460;3.0;3.0;10253;0.0;0.0;;;;;
SensorData;111;20170401000460;4.0;4.0;89;1.0;0.0;;;;;
SensorData;111;20170401000460;7.0;7.0;40.71484:-73.97662;0.0;1.0;;;;;
SensorData;111;20170401000460;6.0;6.0;30;0.0;0.0;;;;;
SensorData;111;20170401000460;1.0;1.0;81;1.0;0.0;;;;;
SensorData;111;20170401000465;6.0;6.0;30;0.0;0.0;;;;;
SensorData;111;20170401000465;1.0;1.0;78;0.0;0.0;;;;;
SensorData;111;20170401000465;2.0;2.0;1311;0.0;1.0;;;;;
SensorData;111;20170401000465;3.0;3.0;9673;1.0;0.0;;;;;
SensorData;111;20170401000465;4.0;4.0;86;1.0;0.0;;;;;
SensorData;111;20170401000465;7.0;7.0;40.71482:-73.97652;0.0;1.0;;;;;
SensorData;111;20170401000470;4.0;4.0;92;1.0;1.0;;;;;
SensorData;111;20170401000470;7.0;7.0;40.71478:-73.97639;0.0;1.0;;;;;
SensorData;111;20170401000470;6.0;6.0;30;0.0;0.0;;;;;
SensorData;111;20170401000470;1.0;1.0;83;1.0;0.0;;;;;
SensorData;111;20170401000470;2.0;2.0;1360;0.0;1.0;;;;;
SensorData;111;20170401000470;3.0;3.0;9442;1.0;0.0;;;;;
SensorData;111;20170401000475;3.0;3.0;10307;0.0;0.0;;;;;
SensorData;111;20170401000475;4.0;4.0;98;1.0;1.0;;;;;
SensorData;111;20170401000475;7.0;7.0;40.71474:-73.97624;0.0;1.0;;;;;
SensorData;111;20170401000475;6.0;6.0;33;0.0;0.0;;;;;
SensorData;111;20170401000475;1.0;1.0;53;0.0;0.0;;;;;
SensorData;111;20170401000475;2.0;2.0;1371;0.0;1.0;;;;;
SensorData;111;20170401000480;6.0;6.0;30;0.0;0.0;;;;;
SensorData;111;20170401000480;1.0;1.0;87;1.0;0.0;;;;;
SensorData;111;20170401000480;2.0;2.0;867;0.0;0.0;;;;;
SensorData;111;20170401000480;3.0;3.0;9140;1.0;0.0;;;;;
SensorData;111;20170401000480;4.0;4.0;99;1.0;1.0;;;;;
SensorData;111;20170401000480;7.0;7.0;40.71447:-73.97529;0.0;1.0;;;;;
SensorData;111;20170401000485;6.0;6.0;33;0.0;0.0;;;;;
SensorData;111;20170401000485;1.0;1.0;83;1.0;0.0;;;;;
SensorData;111;20170401000485;2.0;2.0;1096;0.0;0.0;;;;;
SensorData;111;20170401000485;3.0;3.0;10507;0.0;0.0;;;;;
SensorData;111;20170401000485;4.0;4.0;97;1.0;1.0;;;;;
SensorData;111;20170401000485;7.0;7.0;40.71444:-73.97521;0.0;1.0;;;;;
SensorData;111;20170401000490;6.0;6.0;33;0.0;0.0;;;;;
SensorData;111;20170401000490;1.0;1.0;61;0.0;0.0;;;;;
SensorData;111;20170401000490;2.0;2.0;1126;0.0;0.0;;;;;
SensorData;111;20170401000490;3.0;3.0;9625;1.0;0.0;;;;;
SensorData;111;20170401000490;4.0;4.0;84;1.0;0.0;;;;;
SensorData;111;20170401000490;7.0;7.0;40.7144:-73.97509;0.0;1.0;;;;;
SensorData;111;20170401000495;2.0;2.0;1311;0.0;1.0;;;;;
SensorData;111;20170401000495;3.0;3.0;9307;1.0;0.0;;;;;
SensorData;111;20170401000495;4.0;4.0;88;1.0;0.0;;;;;
SensorData;111;20170401000495;7.0;7.0;40.71276:-73.96956;0.0;1.0;;;;;
SensorData;111;20170401000495;6.0;6.0;31;0.0;0.0;;;;;
SensorData;111;20170401000495;1.0;1.0;88;1.0;0.0;;;;;
SensorData;111;20170401000500;7.0;7.0;40.71263:-73.96913;0.0;1.0;;;;;
SensorData;111;20170401000500;6.0;6.0;32;0.0;0.0;;;;;
SensorData;111;20170401000500;1.0;1.0;57;0.0;0.0;;;;;
SensorData;111;20170401000500;2.0;2.0;775;0.0;0.0;;;;;
SensorData;111;20170401000500;3.0;3.0;9401;1.0;0.0;;;;;
SensorData;111;20170401000500;4.0;4.0;92;1.0;1.0;;;;;
SensorData;111;20170401000505;4.0;4.0;92;1.0;1.0;;;;;
SensorData;111;20170401000505;7.0;7.0;40.71256:-73.9689;0.0;1.0;;;;;
SensorData;111;20170401000505;6.0;6.0;33;0.0;0.0;;;;;
SensorData;111;20170401000505;1.0;1.0;70;0.0;0.0;;;;;
SensorData;111;20170401000505;2.0;2.0;1229;0.0;1.0;;;;;
SensorData;111;20170401000505;3.0;3.0;9532;1.0;0.0;;;;;
SensorData;111;20170401000510;1.0;1.0;83;1.0;0.0;;;;;
SensorData;111;20170401000510;2.0;2.0;1211;0.0;1.0;;;;;
SensorData;111;20170401000510;3.0;3.0;9306;1.0;0.0;;;;;
SensorData;111;20170401000510;4.0;4.0;99;1.0;1.0;;;;;
SensorData;111;20170401000510;7.0;7.0;40.71249:-73.96867;0.0;1.0;;;;;
SensorData;111;20170401000510;6.0;6.0;32;0.0;0.0;;;;;
SensorData;111;20170401000515;1.0;1.0;72;0.0;0.0;;;;;
SensorData;111;20170401000515;2.0;2.0;792;0.0;0.0;;;;;
SensorData;111;20170401000515;3.0;3.0;10284;0.0;0.0;;;;;
SensorData;111;20170401000515;4.0;4.0;94;1.0;1.0;;;;;
SensorData;111;20170401000515;7.0;7.0;40.71225:-73.96788;0.0;1.0;;;;;
SensorData;111;20170401000515;6.0;6.0;34;1.0;0.0;;;;;
SensorData;111;20170401000520;6.0;6.0;32;0.0;0.0;;;;;
SensorData;111;20170401000520;1.0;1.0;89;1.0;0.0;;;;;
SensorData;111;20170401000520;2.0;2.0;1328;0.0;1.0;;;;;
SensorData;111;20170401000520;3.0;3.0;9758;1.0;0.0;;;;;
SensorData;111;20170401000520;4.0;4.0;97;1.0;1.0;;;;;
SensorData;111;20170401000520;7.0;7.0;40.71221:-73.96773;0.0;1.0;;;;;
SensorData;111;20170401000525;4.0;4.0;92;1.0;1.0;;;;;
SensorData;111;20170401000525;7.0;7.0;40.71192:-73.96679;0.0;1.0;;;;;
SensorData;111;20170401000525;6.0;6.0;34;1.0;0.0;;;;;
SensorData;111;20170401000525;1.0;1.0;90;1.0;0.0;;;;;
SensorData;111;20170401000525;2.0;2.0;1152;0.0;0.0;;;;;
SensorData;111;20170401000525;3.0;3.0;10677;0.0;0.0;;;;;
SensorData;111;20170401000530;4.0;4.0;92;1.0;1.0;;;;;
SensorData;111;20170401000530;7.0;7.0;40.71176:-73.96628;0.0;1.0;;;;;
SensorData;111;20170401000530;6.0;6.0;31;0.0;0.0;;;;;
SensorData;111;20170401000530;1.0;1.0;59;0.0;0.0;;;;;
SensorData;111;20170401000530;2.0;2.0;1177;0.0;0.0;;;;;
SensorData;111;20170401000530;3.0;3.0;10328;0.0;0.0;;;;;
SensorData;111;20170401000535;1.0;1.0;82;1.0;0.0;;;;;
SensorData;111;20170401000535;2.0;2.0;1437;0.0;1.0;;;;;
SensorData;111;20170401000535;3.0;3.0;9810;1.0;0.0;;;;;
SensorData;111;20170401000535;4.0;4.0;98;1.0;1.0;;;;;
SensorData;111;20170401000535;7.0;7.0;40.71139:-73.96512;0.0;1.0;;;;;
SensorData;111;20170401000535;6.0;6.0;32;0.0;0.0;;;;;
SensorData;111;20170401000540;4.0;4.0;91;1.0;1.0;;;;;
SensorData;111;20170401000540;7.0;7.0;40.71091:-73.96357;0.0;1.0;;;;;
SensorData;111;20170401000540;6.0;6.0;32;0.0;0.0;;;;;
SensorData;111;20170401000540;1.0;1.0;53;0.0;0.0;;;;;
